,target
32785,1649260.8
32786,2617401.2
32787,1257374.2
32788,1382229.4
32789,2898885.5
32790,5079218.5
32791,1437603.8
32792,1607542.6
32793,2922710.0
32794,4478022.0
32795,699538.56
32796,2709573.2
32797,1495587.0
32798,841922.06
32799,462774.25
32800,1153134.5
32801,1105055.0
32802,1336164.2
32803,3010773.8
32804,2233255.8
32805,1707598.5
32806,1697271.0
32807,1016130.1
32808,3013130.2
32809,1690768.0
32810,7420260.5
32811,1056576.8
32812,1303962.1
32813,857267.56
32814,4930909.0
32815,463967.78
32816,2635243.5
32817,2183670.5
32818,3214671.8
32819,397696.62
32820,4627162.5
32821,1552772.1
32822,4752936.5
32823,2210455.5
32824,2934234.5
32825,1243572.6
32826,4157505.5
32827,3868901.8
32828,3940984.5
32829,2152852.0
32830,2740107.8
32831,3162991.2
32832,5170867.5
32833,381475.22
32834,3652136.5
32835,1191886.1
32836,6105884.5
32837,409225.9
32838,2088545.4
32839,865777.1
32840,1091668.6
32841,2359735.2
32842,2430748.8
32843,1725220.0
32844,2740708.5
32845,806344.94
32846,934030.44
32847,450512.38
32848,4667404.0
32849,1935965.4
32850,753144.2
32851,3451617.2
32852,6628087.0
32853,874322.9
32854,4185690.5
32855,1539495.8
32856,4741985.5
32857,996430.1
32858,3403839.2
32859,2162235.2
32860,4428332.0
32861,2492133.2
32862,1986285.2
32863,5214332.0
32864,478065.5
32865,1130074.1
32866,767090.5
32867,1388544.4
32868,2217101.2
32869,2498383.8
32870,2720788.2
32871,1316958.1
32872,1099521.0
32873,4090751.8
32874,393728.06
32875,1365547.6
32876,1322932.4
32877,5584146.5
32878,2802329.8
32879,7584672.5
32880,2283700.5
32881,2625217.0
32882,3799043.2
32883,663349.1
32884,1831949.1
32885,1878065.0
32886,392833.25
32887,3019269.0
32888,945373.7
32889,4476243.5
32890,1611860.6
32891,2297254.5
32892,880860.3
32893,819162.06
32894,3768839.8
32895,5184310.5
32896,1302818.9
32897,3407425.0
32898,1490168.2
32899,3077878.0
32900,3592596.5
32901,1304854.1
32902,1177029.1
32903,3270721.0
32904,2450192.2
32905,5276823.0
32906,558593.44
32907,4538281.0
32908,3016118.0
32909,1842387.2
32910,5535025.0
32911,3954927.8
32912,1603631.9
32913,2157307.8
32914,1962233.0
32915,3463712.2
32916,5319180.0
32917,1467088.2
32918,236005.16
32919,8234975.5
32920,4457926.5
32921,4026703.8
32922,3826540.8
32923,3582058.5
32924,739929.94
32925,1417193.9
32926,1275879.1
32927,3360305.5
32928,3079451.5
32929,1009787.7
32930,1789669.9
32931,3698661.0
32932,2210861.8
32933,1282439.9
32934,3898928.5
32935,3448814.2
32936,1528692.9
32937,1911236.2
32938,900953.4
32939,3848718.8
32940,2583677.2
32941,1721640.4
32942,1244003.6
32943,4521794.0
32944,3312194.2
32945,4559907.0
32946,661041.56
32947,2330611.8
32948,4690767.0
32949,1122503.5
32950,2443930.2
32951,4208299.0
32952,1064833.2
32953,339613.9
32954,2668709.2
32955,5903983.5
32956,813946.8
32957,2460704.0
32958,2677584.2
32959,2659003.8
32960,1721016.4
32961,1252857.4
32962,2723910.8
32963,517246.3
32964,6239541.5
32965,800372.3
32966,2058471.2
32967,1141827.2
32968,1022657.94
32969,4332929.5
32970,5128607.0
32971,2093827.8
32972,1631967.5
32973,3128129.0
32974,1439769.8
32975,1657336.8
32976,1569037.4
32977,3709922.0
32978,2175674.5
32979,5136189.5
32980,2072066.5
32981,4162958.2
32982,2190744.5
32983,3685835.5
32984,1872900.4
32985,4417182.5
32986,2425936.5
32987,5030526.0
32988,1042656.25
32989,1467378.1
32990,684036.94
32991,229230.28
32992,2001478.4
32993,1910250.8
32994,3444241.2
32995,3051638.2
32996,4738951.0
32997,2738295.5
32998,5017999.0
32999,3727252.0
33000,2866294.2
33001,3117350.0
33002,675596.1
33003,4620909.5
33004,4161832.0
33005,2672375.2
33006,830824.75
33007,2514780.0
33008,1991787.6
33009,1853997.6
33010,4591906.0
33011,1146223.2
33012,2068278.4
33013,748118.5
33014,4290889.5
33015,2418459.5
33016,1881934.4
33017,1367162.8
33018,437433.62
33019,3229569.2
33020,3700328.5
33021,1626915.5
33022,2848885.5
33023,5439550.5
33024,6906575.0
33025,1347235.1
33026,2187193.5
33027,2953055.5
33028,3325763.0
33029,2424759.5
33030,3220203.0
33031,1008216.6
33032,2382097.8
33033,571510.44
33034,3147687.0
33035,749616.7
33036,5372323.0
33037,3856234.2
33038,645190.75
33039,4169577.5
33040,1284830.1
33041,2311411.0
33042,1768283.4
33043,2996335.0
33044,4098212.0
33045,666904.6
33046,1704923.9
33047,3193965.2
33048,4487121.5
33049,2330837.8
33050,4510754.0
33051,3329756.8
33052,5454970.5
33053,2863567.5
33054,1062535.5
33055,1297366.4
33056,495900.28
33057,4625493.5
33058,5865661.0
33059,1356435.4
33060,1259397.6
33061,4196609.0
33062,679301.0
33063,2456659.2
33064,1850058.2
33065,519967.1
33066,1680533.0
33067,3922976.8
33068,776207.44
33069,2949888.0
33070,5828390.0
33071,2401182.5
33072,2314799.0
33073,890149.25
33074,1881295.4
33075,561595.25
33076,463176.47
33077,862491.94
33078,4368728.5
33079,4053805.0
33080,1964431.1
33081,1276941.2
33082,1707983.2
33083,3032868.8
33084,455957.7
33085,3434643.5
33086,4067226.5
33087,1330292.2
33088,4150611.0
33089,5933144.5
33090,2189788.5
33091,500106.88
33092,2320613.5
33093,1567577.6
33094,2005168.8
33095,1728495.2
33096,1770172.5
33097,298368.2
33098,4287081.5
33099,958532.06
33100,5477880.0
33101,3244650.8
33102,1472674.0
33103,3194124.2
33104,697285.94
33105,3570935.5
33106,1960404.5
33107,3881133.0
33108,2252733.5
33109,3480124.0
33110,639346.6
33111,2689676.2
33112,1607240.9
33113,2115175.0
33114,1576824.5
33115,2056257.8
33116,1768782.4
33117,1143312.0
33118,2065606.9
33119,1089531.9
33120,3573325.8
33121,2514756.5
33122,3954870.2
33123,4870873.5
33124,3644975.0
33125,1245976.5
33126,1884349.0
33127,4472543.5
33128,2119191.2
33129,2828369.5
33130,2930246.8
33131,600518.75
33132,671487.06
33133,1104884.1
33134,456511.2
33135,3404803.0
33136,1843983.0
33137,1401792.6
33138,2158009.0
33139,2278842.8
33140,2275359.5
33141,1530289.0
33142,2270976.8
33143,5016362.0
33144,1319140.2
33145,3434009.5
33146,3765690.8
33147,1612341.1
33148,998318.2
33149,2137760.5
33150,2828215.0
33151,2431450.2
33152,4284163.5
33153,1541574.5
33154,558810.75
33155,2484665.5
33156,649725.8
33157,2273922.2
33158,317894.8
33159,1408959.0
33160,1411496.1
33161,872094.9
33162,2534356.2
33163,4264786.0
33164,843445.44
33165,1998665.5
33166,3244381.5
33167,6937912.5
33168,5313587.5
33169,2187076.2
33170,1013266.6
33171,7720780.0
33172,3327083.0
33173,4405626.5
33174,5723992.5
33175,1374740.0
33176,1214772.1
33177,4459041.5
33178,1445209.4
33179,3298877.2
33180,3405789.5
33181,372920.56
33182,1856018.8
33183,4925244.5
33184,1187949.1
33185,2492771.8
33186,3182474.8
33187,6392917.0
33188,3396907.2
33189,4505957.0
33190,3306546.5
33191,5165628.5
33192,1149600.0
33193,2089976.6
33194,2380017.2
33195,3343360.5
33196,5546151.5
33197,3242281.2
33198,2545690.2
33199,2464060.2
33200,2844533.5
33201,3945671.0
33202,2410107.0
33203,494428.06
33204,1988735.2
33205,1589164.8
33206,749622.2
33207,932838.0
33208,1724923.9
33209,667191.7
33210,5301963.0
33211,780905.06
33212,1432081.9
33213,2081199.0
33214,3736171.0
33215,5288965.0
33216,900075.7
33217,853974.4
33218,4538038.5
33219,2446961.0
33220,3173846.2
33221,5068985.5
33222,3383151.0
33223,1400792.6
33224,600995.3
33225,514814.28
33226,6229382.5
33227,6590202.0
33228,4568694.0
33229,1616355.4
33230,556996.4
33231,926815.5
33232,1064539.9
33233,3112237.8
33234,1172512.6
33235,2575098.5
33236,1286434.4
33237,3281102.8
33238,2146361.8
33239,2153550.0
33240,1756893.5
33241,918258.75
33242,565591.5
33243,493021.0
33244,1284876.6
33245,4236761.0
33246,4565046.0
33247,1995238.4
33248,6905921.5
33249,4726986.0
33250,1558035.8
33251,3168254.2
33252,2084990.0
33253,2768220.5
33254,2889387.5
33255,4576141.5
33256,935746.6
33257,1274254.1
33258,3632615.8
33259,3005630.8
33260,4366300.5
33261,6853289.5
33262,4557299.0
33263,1010803.44
33264,1403836.1
33265,2633429.5
33266,2861866.5
33267,1528097.8
33268,4065259.8
33269,2718489.2
33270,575399.06
33271,1166660.5
33272,2086879.0
33273,1520450.1
33274,7009094.0
33275,2679863.8
33276,3793045.2
33277,5406658.5
33278,1482406.6
33279,1080299.0
33280,2811715.0
33281,505969.78
33282,636326.4
33283,2374140.8
33284,2274188.5
33285,844071.75
33286,5347321.0
33287,3086180.0
33288,1136597.2
33289,1515114.8
33290,592946.2
33291,806173.25
33292,2711176.2
33293,4749618.0
33294,702569.5
33295,1354593.6
33296,2856291.8
33297,3504716.5
33298,1659872.4
33299,3513354.5
33300,550047.8
33301,5864574.5
33302,2961968.8
33303,2779132.8
33304,1132854.1
33305,3074711.8
33306,513010.9
33307,2369090.2
33308,1666283.0
33309,2374764.5
33310,1422621.4
33311,2527868.2
33312,3920750.8
33313,1576793.2
33314,5284703.0
33315,1824053.6
33316,2210492.0
33317,3253966.2
33318,1602812.0
33319,1408632.8
33320,1538556.9
33321,463200.94
33322,2177627.0
33323,2070196.8
33324,4251389.5
33325,2774407.5
33326,3543332.2
33327,889234.56
33328,2816946.8
33329,3299072.5
33330,571171.56
33331,1921189.2
33332,1609372.9
33333,2465458.5
33334,6379458.5
33335,1334653.2
33336,3994103.8
33337,7425562.5
33338,618629.75
33339,1895895.6
33340,4226238.5
33341,5504962.5
33342,2649776.0
33343,998229.3
33344,3828000.8
33345,1430503.1
33346,2556309.0
33347,3817902.2
33348,3087982.0
33349,5748694.0
33350,1959949.9
33351,2323986.8
33352,1942704.4
33353,3042076.8
33354,4725298.0
33355,2160585.2
33356,2497306.8
33357,2370699.2
33358,3605667.5
33359,3915677.2
33360,2002892.6
33361,4454850.5
33362,1745417.4
33363,3039960.5
33364,613995.6
33365,5043307.0
33366,2384653.2
33367,3141301.8
33368,1903970.8
33369,6993552.5
33370,3212690.5
33371,1239157.0
33372,1522477.8
33373,369321.34
33374,1041288.56
33375,3501563.0
33376,893699.0
33377,5835859.5
33378,2749943.5
33379,7348170.5
33380,1648281.4
33381,2444007.2
33382,1473081.5
33383,3366600.0
33384,1922321.6
33385,6054800.5
33386,574573.2
33387,2616227.0
33388,5222293.0
33389,3098951.0
33390,638817.7
33391,354040.4
33392,1435258.6
33393,1156630.6
33394,3385760.0
33395,1261844.6
33396,3621679.0
33397,3307683.8
33398,1598321.2
33399,4528960.5
33400,1654567.2
33401,4232173.5
33402,3085302.2
33403,5652782.0
33404,4031967.8
33405,5139527.5
33406,4360218.5
33407,2723387.0
33408,2540825.0
33409,832042.56
33410,5189450.0
33411,1587413.4
33412,2719451.8
33413,953896.75
33414,4740843.5
33415,2545769.5
33416,1570399.1
33417,711516.06
33418,986443.06
33419,2905434.2
33420,661074.2
33421,892654.75
33422,869130.44
33423,1664184.8
33424,1124875.8
33425,4298863.0
33426,2259306.5
33427,3906741.8
33428,2296802.0
33429,1098045.2
33430,1117510.5
33431,692301.06
33432,2033673.6
33433,860407.75
33434,3863289.2
33435,2498987.0
33436,4960573.5
33437,2278677.2
33438,5762333.0
33439,4238162.5
33440,6004041.0
33441,902434.7
33442,1577827.8
33443,2592003.0
33444,1541563.5
33445,5353196.5
33446,1248573.5
33447,298063.4
33448,1674846.8
33449,1075973.4
33450,1673896.1
33451,4529547.5
33452,1161307.1
33453,4011195.0
33454,3444664.0
33455,4092848.5
33456,423159.97
33457,3133927.8
33458,1254643.1
33459,3741254.0
33460,1154753.5
33461,4291988.5
33462,861503.3
33463,1367319.0
33464,3615156.8
33465,5204864.5
33466,1501765.0
33467,1692359.2
33468,1274350.9
33469,1359752.6
33470,2377042.8
33471,3231445.2
33472,2228617.2
33473,2535612.2
33474,1102779.9
33475,3359075.2
33476,1506690.6
33477,1375556.8
33478,2120541.8
33479,1103499.4
33480,508415.28
33481,357039.16
33482,1353240.9
33483,1351908.6
33484,473678.3
33485,2181588.5
33486,3057622.2
33487,2209005.5
33488,786664.9
33489,212890.84
33490,646034.75
33491,2333416.0
33492,3346990.8
33493,3310165.2
33494,1464827.6
33495,4931239.0
33496,3792065.2
33497,1123363.6
33498,1254087.4
33499,2404810.0
33500,1608183.2
33501,3824502.5
33502,3150838.2
33503,2418114.5
33504,255618.77
33505,663400.2
33506,3255199.2
33507,1812923.2
33508,3627933.5
33509,6617958.0
33510,2033728.2
33511,5564658.0
33512,5065283.5
33513,6675836.5
33514,838984.56
33515,3477875.2
33516,5632381.0
33517,1041101.25
33518,6182244.5
33519,7214619.5
33520,1433413.1
33521,2987821.5
33522,1132318.2
33523,1747501.0
33524,622100.9
33525,2205770.2
33526,2180364.5
33527,2941673.2
33528,1439514.4
33529,2977081.2
33530,5239951.5
33531,203896.98
33532,1849912.8
33533,1631649.9
33534,493227.75
33535,2100447.0
33536,1831513.4
33537,2539216.0
33538,390416.25
33539,1543931.2
33540,2986655.5
33541,2504076.2
33542,856979.44
33543,2836974.8
33544,5278844.0
33545,3586720.0
33546,977026.3
33547,2529329.8
33548,1108273.1
33549,480568.78
33550,2080599.9
33551,1683456.5
33552,2184123.8
33553,1647716.2
33554,1667600.2
33555,4839316.0
33556,2372258.0
33557,4321231.0
33558,1842417.0
33559,2439671.2
33560,2723395.8
33561,4087683.2
33562,5909344.5
33563,2989704.8
33564,1624397.1
33565,4143480.0
33566,1187787.1
33567,872388.1
33568,1853289.1
33569,1518529.8
33570,900990.8
33571,2558951.2
33572,6581361.0
33573,727395.1
33574,1069580.8
33575,1539229.4
33576,3845189.8
33577,4789613.0
33578,1325419.8
33579,2819094.5
33580,274941.28
33581,1806609.5
33582,863740.2
33583,397208.84
33584,5985536.0
33585,2502558.5
33586,3662797.0
33587,2517105.8
33588,3069349.5
33589,377180.56
33590,1410339.8
33591,2500800.5
33592,1832527.4
33593,945278.3
33594,1337173.1
33595,2305771.2
33596,1260194.6
33597,2557138.8
33598,2582469.0
33599,2367760.0
33600,493416.4
33601,1851501.6
33602,2664140.0
33603,3135422.2
33604,2155459.8
33605,2056536.4
33606,369809.25
33607,6820346.5
33608,1961288.1
33609,3336330.8
33610,423799.78
33611,1617356.4
33612,717971.6
33613,2388976.2
33614,4632075.5
33615,2756096.5
33616,469355.22
33617,3535778.2
33618,2274244.5
33619,3302874.0
33620,2780130.2
33621,1533964.9
33622,3888324.2
33623,586943.0
33624,4001734.5
33625,4823846.0
33626,6605853.5
33627,3394962.5
33628,1586357.8
33629,2201565.2
33630,966623.8
33631,4331248.0
33632,1531401.9
33633,3980249.2
33634,1699583.0
33635,1040588.75
33636,2351887.5
33637,5339727.0
33638,2595442.5
33639,1323620.9
33640,1045950.4
33641,6589709.5
33642,1194503.6
33643,849806.94
33644,1678211.1
33645,1603878.0
33646,2806023.2
33647,3304049.8
33648,981464.8
33649,3310223.2
33650,604528.3
33651,1223269.4
33652,1427876.5
33653,4891461.0
33654,1907983.0
33655,3488651.5
33656,2611094.2
33657,2750672.5
33658,3505111.8
33659,3242817.5
33660,816888.5
33661,3340476.0
33662,1318033.6
33663,2815319.5
33664,617626.3
33665,1521784.1
33666,722919.5
33667,2715240.5
33668,1034893.75
33669,3436199.5
33670,1934695.5
33671,2072281.5
33672,3456955.8
33673,223066.98
33674,5215846.5
33675,1615237.9
33676,1875602.1
33677,4600144.0
33678,3304921.5
33679,3380773.2
33680,1645666.4
33681,983860.44
33682,1826669.6
33683,2842817.5
33684,4926169.5
33685,5346237.5
33686,2306860.0
33687,2866101.5
33688,328110.75
33689,4839233.0
33690,3122537.2
33691,501204.34
33692,2781856.5
33693,5619904.5
33694,488668.06
33695,5306551.5
33696,2460956.8
33697,887167.44
33698,4060162.5
33699,4125177.2
33700,3947867.2
33701,3975087.5
33702,5331967.5
33703,4578578.0
33704,1573985.9
33705,5355231.5
33706,1163819.2
33707,2979184.2
33708,3371797.2
33709,4446645.5
33710,2497263.5
33711,880442.06
33712,7150031.0
33713,1504619.4
33714,6515884.5
33715,552774.94
33716,3792061.8
33717,7469242.0
33718,3393146.5
33719,1044268.5
33720,2960320.5
33721,4163571.8
33722,4572197.5
33723,3160828.5
33724,5529580.0
33725,3672317.0
33726,3627053.2
33727,1817016.0
33728,987309.2
33729,5261519.0
33730,1644195.2
33731,2173577.0
33732,1412851.1
33733,6618711.5
33734,1314943.9
33735,1227617.2
33736,526070.9
33737,5124737.0
33738,2390504.8
33739,791146.06
33740,598645.75
33741,3828609.2
33742,6280292.0
33743,2514444.5
33744,1938061.2
33745,1923693.1
33746,1864780.2
33747,7000752.0
33748,2074076.2
33749,321266.47
33750,2955244.5
33751,1155082.6
33752,1995412.4
33753,1504399.9
33754,3919284.5
33755,1527540.1
33756,2163003.5
33757,3845038.0
33758,6459681.5
33759,2755322.2
33760,2582629.2
33761,4709264.5
33762,3159844.0
33763,2665658.8
33764,2392958.5
33765,808645.8
33766,1532081.0
33767,968900.5
33768,854017.44
33769,1207540.4
33770,866666.25
33771,3260315.0
33772,1287661.1
33773,1473336.9
33774,1888913.2
33775,269932.0
33776,5631361.0
33777,768213.8
33778,2579389.8
33779,1811206.5
33780,1292913.9
33781,1489440.6
33782,3315536.0
33783,1504403.9
33784,300385.2
33785,1489492.1
33786,2408295.0
33787,1504672.5
33788,2212502.5
33789,4284710.0
33790,2710478.2
33791,2175101.2
33792,4401004.5
33793,1083522.5
33794,1278302.2
33795,1059446.1
33796,1436323.1
33797,3540220.5
33798,3319252.5
33799,837463.7
33800,5662759.0
33801,1364854.4
33802,1373470.1
33803,714965.56
33804,1350127.0
33805,1074278.4
33806,3148818.8
33807,4278717.0
33808,4248521.0
33809,1361863.4
33810,6180692.5
33811,5783591.5
33812,3383522.0
33813,2787454.2
33814,3228200.0
33815,3087673.0
33816,3926745.5
33817,1758713.0
33818,2913115.0
33819,5993160.0
33820,2339029.0
33821,400140.22
33822,911102.75
33823,873685.8
33824,2379420.0
33825,1771866.4
33826,2049155.1
33827,1993279.2
33828,1459910.2
33829,1645297.4
33830,1384468.2
33831,2282253.2
33832,3097074.0
33833,1912231.0
33834,4996452.0
33835,2058742.2
33836,3966234.5
33837,2390209.0
33838,541946.3
33839,531215.75
33840,2469135.8
33841,2082498.6
33842,458706.53
33843,4813395.0
33844,2079261.2
33845,3391022.8
33846,4283728.0
33847,5115420.5
33848,3507509.2
33849,2803327.2
33850,4621632.5
33851,2332955.8
33852,2409704.0
33853,158656.28
33854,134455.95
33855,1191010.1
33856,4085481.8
33857,6005555.0
33858,1087799.4
33859,292192.8
33860,880601.3
33861,2253134.0
33862,1896671.8
33863,1349567.0
33864,5004493.0
33865,1874196.6
33866,417780.75
33867,1486358.4
33868,2646274.2
33869,2161669.8
33870,3362336.8
33871,5526332.0
33872,1006077.25
33873,1189897.9
33874,3594803.2
33875,549560.56
33876,1087730.8
33877,1376514.9
33878,789264.56
33879,4710294.0
33880,3468314.5
33881,403088.5
33882,4936543.5
33883,513713.25
33884,1842782.8
33885,2779327.0
33886,5397112.0
33887,3409709.5
33888,3050531.5
33889,977912.9
33890,4386252.0
33891,3002913.2
33892,528236.44
33893,2255087.8
33894,1612333.9
33895,905653.94
33896,1842694.5
33897,2014810.5
33898,896777.4
33899,7960558.5
33900,1209813.2
33901,1081268.0
33902,656001.2
33903,5005228.5
33904,1000804.9
33905,3228428.0
33906,3873499.2
33907,3138356.0
33908,1089791.6
33909,448640.72
33910,424793.25
33911,971751.2
33912,1303750.6
33913,820867.6
33914,6225838.5
33915,393567.28
33916,4837963.5
33917,1865103.2
33918,3983554.0
33919,777894.5
33920,4888316.5
33921,1724596.5
33922,5499159.0
33923,1122993.1
33924,1516190.9
33925,1773410.1
33926,790228.0
33927,3286335.8
33928,1685218.4
33929,4088567.0
33930,855063.2
33931,2515811.5
33932,388783.16
33933,836784.7
33934,3299375.5
33935,4082498.0
33936,3954968.5
33937,1836513.1
33938,1303490.2
33939,5108114.5
33940,3355853.2
33941,3633453.8
33942,612165.8
33943,1701761.8
33944,2776618.2
33945,774256.3
33946,2437491.8
33947,937558.6
33948,1082066.8
33949,2527996.8
33950,212016.45
33951,5740453.0
33952,4826991.5
33953,2181151.8
33954,3875491.0
33955,444725.94
33956,1077996.9
33957,3254760.8
33958,4824577.0
33959,4875350.0
33960,1256608.6
33961,3081235.8
33962,3631460.5
33963,3360469.2
33964,3008355.5
33965,917367.9
33966,6306607.5
33967,802675.1
33968,5401424.5
33969,311936.8
33970,1404643.6
33971,4542866.0
33972,1028663.8
33973,1094077.1
33974,2081351.0
33975,1185677.2
33976,1126158.2
33977,4148814.5
33978,2945734.0
33979,3539104.0
33980,854493.9
33981,1253774.0
33982,1167552.2
33983,1595368.8
33984,1806489.4
33985,3177409.5
33986,5997649.5
33987,1093831.1
33988,2613403.8
33989,296448.6
33990,3580508.5
33991,2842517.2
33992,3856087.0
33993,5860712.0
33994,4217430.5
33995,1760434.4
33996,2465170.2
33997,3984367.2
33998,1327194.9
33999,550877.6
34000,638351.3
34001,4748925.5
34002,3677856.0
34003,713358.3
34004,270891.2
34005,404502.53
34006,2628766.2
34007,737288.94
34008,7224642.5
34009,2456988.0
34010,1400335.0
34011,2313302.5
34012,3610194.0
34013,6177815.5
34014,5723759.5
34015,4820319.0
34016,2173211.8
34017,3070179.8
34018,6570179.5
34019,2353937.0
34020,4387266.0
34021,5124003.0
34022,997475.0
34023,1127495.8
34024,1332271.4
34025,1061467.6
